county,precinct,office,district,candidate,party,votes,absentee,election_day
Westmoreland,4112 N HUNTINGDON TWP - 1-2,U.S. Senate,,Lou Barletta,REP,64,0,64
Westmoreland,4112 N HUNTINGDON TWP - 1-2,U.S. Senate,,Neal Gale,GRN,1,0,1
Westmoreland,4112 N HUNTINGDON TWP - 1-2,U.S. Senate,,Dale R Kerns Jr,LN,2,0,2
Westmoreland,4112 N HUNTINGDON TWP - 1-2,Governor,,Tom Wolf,DEM,36,2,34
Westmoreland,4112 N HUNTINGDON TWP - 1-2,Governor,,Scott R Wagner,REP,61,0,61
Westmoreland,4112 N HUNTINGDON TWP - 1-2,Governor,,Paul Glover,GRN,1,0,1
Westmoreland,4112 N HUNTINGDON TWP - 1-2,Governor,,Ken V Krawchuk,LN,2,0,2
Westmoreland,4112 N HUNTINGDON TWP - 1-2,U.S. House,14.0,Bibiana Boerio,DEM,31,2,29
Westmoreland,4112 N HUNTINGDON TWP - 1-2,U.S. House,14.0,Guy Reschenthaler,REP,68,0,68
Westmoreland,4112 N HUNTINGDON TWP - 1-2,State House,56.0,Doug Hunt,DEM,31,2,29
Westmoreland,4112 N HUNTINGDON TWP - 1-2,State House,56.0,George Dunbar,REP,71,0,71
Westmoreland,4113 N HUNTINGDON TWP - 1-3,Straight Party,,Democratic,DEM,174,9,165
Westmoreland,4113 N HUNTINGDON TWP - 1-3,Straight Party,,Republican,REP,405,21,384
Westmoreland,4113 N HUNTINGDON TWP - 1-3,Straight Party,,Green Party,GRN,0,0,0
Westmoreland,4113 N HUNTINGDON TWP - 1-3,Straight Party,,Libertarian,LN,1,0,1
Westmoreland,4113 N HUNTINGDON TWP - 1-3,U.S. Senate,,Bob Casey Jr,DEM,387,19,364
Westmoreland,4113 N HUNTINGDON TWP - 1-3,U.S. Senate,,Lou Barletta,REP,645,31,610
Westmoreland,4113 N HUNTINGDON TWP - 1-3,U.S. Senate,,Neal Gale,GRN,3,0,3
Westmoreland,4113 N HUNTINGDON TWP - 1-3,U.S. Senate,,Dale R Kerns Jr,LN,10,0,10
Westmoreland,4113 N HUNTINGDON TWP - 1-3,Governor,,Tom Wolf,DEM,421,21,397
Westmoreland,4113 N HUNTINGDON TWP - 1-3,Governor,,Scott R Wagner,REP,618,29,585
Westmoreland,4113 N HUNTINGDON TWP - 1-3,Governor,,Paul Glover,GRN,7,0,7
Westmoreland,4113 N HUNTINGDON TWP - 1-3,Governor,,Ken V Krawchuk,LN,5,1,4
Westmoreland,4113 N HUNTINGDON TWP - 1-3,U.S. House,14.0,Bibiana Boerio,DEM,357,19,334
Westmoreland,4113 N HUNTINGDON TWP - 1-3,U.S. House,14.0,Guy Reschenthaler,REP,692,32,656
Westmoreland,4113 N HUNTINGDON TWP - 1-3,State House,56.0,Doug Hunt,DEM,324,18,303
Westmoreland,4113 N HUNTINGDON TWP - 1-3,State House,56.0,George Dunbar,REP,720,33,685
Westmoreland,4114 N HUNTINGDON TWP - 1-4,Straight Party,,Democratic,DEM,92,1,91
Westmoreland,4114 N HUNTINGDON TWP - 1-4,Straight Party,,Republican,REP,157,2,155
Westmoreland,4114 N HUNTINGDON TWP - 1-4,Straight Party,,Green Party,GRN,0,0,0
Westmoreland,4114 N HUNTINGDON TWP - 1-4,Straight Party,,Libertarian,LN,2,0,2
Westmoreland,4114 N HUNTINGDON TWP - 1-4,U.S. Senate,,Bob Casey Jr,DEM,233,2,231
Westmoreland,4114 N HUNTINGDON TWP - 1-4,U.S. Senate,,Lou Barletta,REP,240,2,238
Westmoreland,4114 N HUNTINGDON TWP - 1-4,U.S. Senate,,Neal Gale,GRN,0,0,0
Westmoreland,4114 N HUNTINGDON TWP - 1-4,U.S. Senate,,Dale R Kerns Jr,LN,3,0,3
Westmoreland,4114 N HUNTINGDON TWP - 1-4,Governor,,Tom Wolf,DEM,250,2,248
Westmoreland,4114 N HUNTINGDON TWP - 1-4,Governor,,Scott R Wagner,REP,225,2,223
Westmoreland,4114 N HUNTINGDON TWP - 1-4,Governor,,Paul Glover,GRN,1,0,1
Westmoreland,4114 N HUNTINGDON TWP - 1-4,Governor,,Ken V Krawchuk,LN,6,0,6
Westmoreland,4114 N HUNTINGDON TWP - 1-4,U.S. House,14.0,Bibiana Boerio,DEM,212,2,210
Westmoreland,4114 N HUNTINGDON TWP - 1-4,U.S. House,14.0,Guy Reschenthaler,REP,269,2,267
Westmoreland,4114 N HUNTINGDON TWP - 1-4,State House,56.0,Doug Hunt,DEM,195,2,193
Westmoreland,4114 N HUNTINGDON TWP - 1-4,State House,56.0,George Dunbar,REP,286,2,284
Westmoreland,4121 N HUNTINGDON TWP - 2-1,Straight Party,,Democratic,DEM,80,1,79
Westmoreland,4121 N HUNTINGDON TWP - 2-1,Straight Party,,Republican,REP,144,1,143
Westmoreland,4121 N HUNTINGDON TWP - 2-1,Straight Party,,Green Party,GRN,1,0,1
Westmoreland,4121 N HUNTINGDON TWP - 2-1,Straight Party,,Libertarian,LN,0,0,0
Westmoreland,4121 N HUNTINGDON TWP - 2-1,U.S. Senate,,Bob Casey Jr,DEM,161,2,159
Westmoreland,4121 N HUNTINGDON TWP - 2-1,U.S. Senate,,Lou Barletta,REP,195,2,193
Westmoreland,4121 N HUNTINGDON TWP - 2-1,U.S. Senate,,Neal Gale,GRN,3,0,3
Westmoreland,4121 N HUNTINGDON TWP - 2-1,U.S. Senate,,Dale R Kerns Jr,LN,5,0,5
Westmoreland,4121 N HUNTINGDON TWP - 2-1,Governor,,Tom Wolf,DEM,165,2,163
Westmoreland,4121 N HUNTINGDON TWP - 2-1,Governor,,Scott R Wagner,REP,193,2,191
Westmoreland,4121 N HUNTINGDON TWP - 2-1,Governor,,Paul Glover,GRN,0,0,0
Westmoreland,4121 N HUNTINGDON TWP - 2-1,Governor,,Ken V Krawchuk,LN,7,0,7
Westmoreland,4121 N HUNTINGDON TWP - 2-1,U.S. House,14.0,Bibiana Boerio,DEM,145,2,143
Westmoreland,4121 N HUNTINGDON TWP - 2-1,U.S. House,14.0,Guy Reschenthaler,REP,220,2,218
Westmoreland,4121 N HUNTINGDON TWP - 2-1,State House,56.0,Doug Hunt,DEM,139,2,137
Westmoreland,4121 N HUNTINGDON TWP - 2-1,State House,56.0,George Dunbar,REP,225,2,223
Westmoreland,4122 N HUNTINGDON TWP - 2-2,Straight Party,,Democratic,DEM,205,15,189
Westmoreland,4122 N HUNTINGDON TWP - 2-2,Straight Party,,Republican,REP,308,12,296
Westmoreland,4122 N HUNTINGDON TWP - 2-2,Straight Party,,Green Party,GRN,3,0,3
Westmoreland,4122 N HUNTINGDON TWP - 2-2,Straight Party,,Libertarian,LN,1,0,1
Westmoreland,4122 N HUNTINGDON TWP - 2-2,U.S. Senate,,Bob Casey Jr,DEM,415,22,392
Westmoreland,4122 N HUNTINGDON TWP - 2-2,U.S. Senate,,Lou Barletta,REP,541,18,523
Westmoreland,4122 N HUNTINGDON TWP - 2-2,U.S. Senate,,Neal Gale,GRN,4,0,4
Westmoreland,4122 N HUNTINGDON TWP - 2-2,U.S. Senate,,Dale R Kerns Jr,LN,7,1,6
Westmoreland,4122 N HUNTINGDON TWP - 2-2,Governor,,Tom Wolf,DEM,465,25,440
Westmoreland,4122 N HUNTINGDON TWP - 2-2,Governor,,Scott R Wagner,REP,494,14,480
Westmoreland,4122 N HUNTINGDON TWP - 2-2,Governor,,Paul Glover,GRN,6,0,6
Westmoreland,4122 N HUNTINGDON TWP - 2-2,Governor,,Ken V Krawchuk,LN,8,2,6
Westmoreland,4122 N HUNTINGDON TWP - 2-2,U.S. House,14.0,Bibiana Boerio,DEM,398,22,375
Westmoreland,4122 N HUNTINGDON TWP - 2-2,U.S. House,14.0,Guy Reschenthaler,REP,574,19,555
Westmoreland,4122 N HUNTINGDON TWP - 2-2,State House,56.0,Doug Hunt,DEM,394,20,374
Westmoreland,4122 N HUNTINGDON TWP - 2-2,State House,56.0,George Dunbar,REP,574,20,554
Westmoreland,4123 N HUNTINGDON TWP - 2-3,Straight Party,,Democratic,DEM,84,1,82
Westmoreland,4123 N HUNTINGDON TWP - 2-3,Straight Party,,Republican,REP,157,9,148
Westmoreland,4123 N HUNTINGDON TWP - 2-3,Straight Party,,Green Party,GRN,0,0,0
Westmoreland,4123 N HUNTINGDON TWP - 2-3,Straight Party,,Libertarian,LN,1,0,1
Westmoreland,4123 N HUNTINGDON TWP - 2-3,U.S. Senate,,Bob Casey Jr,DEM,161,4,156
Westmoreland,4123 N HUNTINGDON TWP - 2-3,U.S. Senate,,Lou Barletta,REP,235,10,225
Westmoreland,4123 N HUNTINGDON TWP - 2-3,U.S. Senate,,Neal Gale,GRN,0,0,0
Westmoreland,4123 N HUNTINGDON TWP - 2-3,U.S. Senate,,Dale R Kerns Jr,LN,2,0,2
Westmoreland,4123 N HUNTINGDON TWP - 2-3,Governor,,Tom Wolf,DEM,179,3,175
Westmoreland,4123 N HUNTINGDON TWP - 2-3,Governor,,Scott R Wagner,REP,217,10,207
Westmoreland,4123 N HUNTINGDON TWP - 2-3,Governor,,Paul Glover,GRN,1,0,1
Westmoreland,4123 N HUNTINGDON TWP - 2-3,Governor,,Ken V Krawchuk,LN,3,1,2
Westmoreland,4123 N HUNTINGDON TWP - 2-3,U.S. House,14.0,Bibiana Boerio,DEM,147,4,142
Westmoreland,4123 N HUNTINGDON TWP - 2-3,U.S. House,14.0,Guy Reschenthaler,REP,255,10,245
Westmoreland,4123 N HUNTINGDON TWP - 2-3,State House,56.0,Doug Hunt,DEM,144,4,139
Westmoreland,4123 N HUNTINGDON TWP - 2-3,State House,56.0,George Dunbar,REP,255,10,245
Westmoreland,4131 N HUNTINGDON TWP - 3-1,Straight Party,,Democratic,DEM,263,16,247
Westmoreland,4131 N HUNTINGDON TWP - 3-1,Straight Party,,Republican,REP,391,24,367
Westmoreland,4131 N HUNTINGDON TWP - 3-1,Straight Party,,Green Party,GRN,1,0,1
Westmoreland,4131 N HUNTINGDON TWP - 3-1,Straight Party,,Libertarian,LN,2,0,2
Westmoreland,4131 N HUNTINGDON TWP - 3-1,U.S. Senate,,Bob Casey Jr,DEM,557,26,531
Westmoreland,4131 N HUNTINGDON TWP - 3-1,U.S. Senate,,Lou Barletta,REP,648,29,619
Westmoreland,4131 N HUNTINGDON TWP - 3-1,U.S. Senate,,Neal Gale,GRN,3,0,3
Westmoreland,4131 N HUNTINGDON TWP - 3-1,U.S. Senate,,Dale R Kerns Jr,LN,11,1,10
Westmoreland,4131 N HUNTINGDON TWP - 3-1,Governor,,Tom Wolf,DEM,604,26,578
Westmoreland,4131 N HUNTINGDON TWP - 3-1,Governor,,Scott R Wagner,REP,613,30,583
Westmoreland,4131 N HUNTINGDON TWP - 3-1,Governor,,Paul Glover,GRN,2,0,2
Westmoreland,4131 N HUNTINGDON TWP - 3-1,Governor,,Ken V Krawchuk,LN,11,0,11
Westmoreland,4131 N HUNTINGDON TWP - 3-1,U.S. House,14.0,Bibiana Boerio,DEM,532,24,508
Westmoreland,4131 N HUNTINGDON TWP - 3-1,U.S. House,14.0,Guy Reschenthaler,REP,687,32,655
Westmoreland,4131 N HUNTINGDON TWP - 3-1,State House,56.0,Doug Hunt,DEM,488,24,464
Westmoreland,4131 N HUNTINGDON TWP - 3-1,State House,56.0,George Dunbar,REP,731,31,700
Westmoreland,4132 N HUNTINGDON TWP - 3-2,Straight Party,,Democratic,DEM,343,13,330
Westmoreland,4132 N HUNTINGDON TWP - 3-2,Straight Party,,Republican,REP,475,12,463
Westmoreland,4132 N HUNTINGDON TWP - 3-2,Straight Party,,Green Party,GRN,1,0,1
Westmoreland,4132 N HUNTINGDON TWP - 3-2,Straight Party,,Libertarian,LN,2,0,2
Westmoreland,4132 N HUNTINGDON TWP - 3-2,U.S. Senate,,Bob Casey Jr,DEM,615,21,594
Westmoreland,4132 N HUNTINGDON TWP - 3-2,U.S. Senate,,Lou Barletta,REP,735,18,717
Westmoreland,4132 N HUNTINGDON TWP - 3-2,U.S. Senate,,Neal Gale,GRN,7,0,7
Westmoreland,4132 N HUNTINGDON TWP - 3-2,U.S. Senate,,Dale R Kerns Jr,LN,14,2,12
Westmoreland,4132 N HUNTINGDON TWP - 3-2,Governor,,Tom Wolf,DEM,655,20,635
Westmoreland,4132 N HUNTINGDON TWP - 3-2,Governor,,Scott R Wagner,REP,713,19,694
Westmoreland,4132 N HUNTINGDON TWP - 3-2,Governor,,Paul Glover,GRN,5,0,5
Westmoreland,4132 N HUNTINGDON TWP - 3-2,Governor,,Ken V Krawchuk,LN,17,2,15
Westmoreland,4132 N HUNTINGDON TWP - 3-2,U.S. House,14.0,Bibiana Boerio,DEM,591,17,574
Westmoreland,4132 N HUNTINGDON TWP - 3-2,U.S. House,14.0,Guy Reschenthaler,REP,794,25,769
Westmoreland,4132 N HUNTINGDON TWP - 3-2,State House,56.0,Doug Hunt,DEM,579,17,562
Westmoreland,4132 N HUNTINGDON TWP - 3-2,State House,56.0,George Dunbar,REP,802,25,777
Westmoreland,4141 N HUNTINGDON TWP - 4-1,Straight Party,,Democratic,DEM,124,6,118
Westmoreland,4141 N HUNTINGDON TWP - 4-1,Straight Party,,Republican,REP,202,4,198
Westmoreland,4141 N HUNTINGDON TWP - 4-1,Straight Party,,Green Party,GRN,0,0,0
Westmoreland,4141 N HUNTINGDON TWP - 4-1,Straight Party,,Libertarian,LN,3,0,3
Westmoreland,4141 N HUNTINGDON TWP - 4-1,U.S. Senate,,Bob Casey Jr,DEM,253,9,244
Westmoreland,4141 N HUNTINGDON TWP - 4-1,U.S. Senate,,Lou Barletta,REP,344,7,337
Westmoreland,4141 N HUNTINGDON TWP - 4-1,U.S. Senate,,Neal Gale,GRN,3,0,3
Westmoreland,4141 N HUNTINGDON TWP - 4-1,U.S. Senate,,Dale R Kerns Jr,LN,10,0,10
Westmoreland,4141 N HUNTINGDON TWP - 4-1,Governor,,Tom Wolf,DEM,261,10,251
Westmoreland,4141 N HUNTINGDON TWP - 4-1,Governor,,Scott R Wagner,REP,333,6,327
Westmoreland,4141 N HUNTINGDON TWP - 4-1,Governor,,Paul Glover,GRN,1,0,1
Westmoreland,4141 N HUNTINGDON TWP - 4-1,Governor,,Ken V Krawchuk,LN,14,0,14
Westmoreland,4141 N HUNTINGDON TWP - 4-1,U.S. House,14.0,Bibiana Boerio,DEM,232,9,223
Westmoreland,4141 N HUNTINGDON TWP - 4-1,U.S. House,14.0,Guy Reschenthaler,REP,376,7,369
Westmoreland,4141 N HUNTINGDON TWP - 4-1,State House,56.0,Doug Hunt,DEM,220,9,211
Westmoreland,4141 N HUNTINGDON TWP - 4-1,State House,56.0,George Dunbar,REP,390,7,383
Westmoreland,4142 N HUNTINGDON TWP - 4-2,Straight Party,,Democratic,DEM,198,11,187
Westmoreland,4142 N HUNTINGDON TWP - 4-2,Straight Party,,Republican,REP,412,15,397
Westmoreland,4142 N HUNTINGDON TWP - 4-2,Straight Party,,Green Party,GRN,2,0,2
Westmoreland,4142 N HUNTINGDON TWP - 4-2,Straight Party,,Libertarian,LN,2,1,1
Westmoreland,4142 N HUNTINGDON TWP - 4-2,U.S. Senate,,Bob Casey Jr,DEM,414,14,400
Westmoreland,4142 N HUNTINGDON TWP - 4-2,U.S. Senate,,Lou Barletta,REP,644,21,623
Westmoreland,4142 N HUNTINGDON TWP - 4-2,U.S. Senate,,Neal Gale,GRN,9,0,9
Westmoreland,4142 N HUNTINGDON TWP - 4-2,U.S. Senate,,Dale R Kerns Jr,LN,14,1,13
Westmoreland,4142 N HUNTINGDON TWP - 4-2,Governor,,Tom Wolf,DEM,474,15,459
Westmoreland,4142 N HUNTINGDON TWP - 4-2,Governor,,Scott R Wagner,REP,599,20,579
Westmoreland,4142 N HUNTINGDON TWP - 4-2,Governor,,Paul Glover,GRN,5,0,5
Westmoreland,4142 N HUNTINGDON TWP - 4-2,Governor,,Ken V Krawchuk,LN,11,1,10
Westmoreland,4142 N HUNTINGDON TWP - 4-2,U.S. House,14.0,Bibiana Boerio,DEM,391,14,377
Westmoreland,4142 N HUNTINGDON TWP - 4-2,U.S. House,14.0,Guy Reschenthaler,REP,693,21,672
Westmoreland,4142 N HUNTINGDON TWP - 4-2,State House,56.0,Doug Hunt,DEM,388,12,376
Westmoreland,4142 N HUNTINGDON TWP - 4-2,State House,56.0,George Dunbar,REP,698,23,675
Westmoreland,4143 N HUNTINGDON TWP - 4-3,Straight Party,,Democratic,DEM,75,4,71
Westmoreland,4143 N HUNTINGDON TWP - 4-3,Straight Party,,Republican,REP,121,8,113
Westmoreland,4143 N HUNTINGDON TWP - 4-3,Straight Party,,Green Party,GRN,0,0,0
Westmoreland,4143 N HUNTINGDON TWP - 4-3,Straight Party,,Libertarian,LN,1,0,1
Westmoreland,4143 N HUNTINGDON TWP - 4-3,U.S. Senate,,Bob Casey Jr,DEM,153,7,146
Westmoreland,4143 N HUNTINGDON TWP - 4-3,U.S. Senate,,Lou Barletta,REP,196,9,187
Westmoreland,4143 N HUNTINGDON TWP - 4-3,U.S. Senate,,Neal Gale,GRN,2,1,1
Westmoreland,4143 N HUNTINGDON TWP - 4-3,U.S. Senate,,Dale R Kerns Jr,LN,3,0,3
Westmoreland,4143 N HUNTINGDON TWP - 4-3,Governor,,Tom Wolf,DEM,167,8,159
Westmoreland,4143 N HUNTINGDON TWP - 4-3,Governor,,Scott R Wagner,REP,190,9,181
Westmoreland,4143 N HUNTINGDON TWP - 4-3,Governor,,Paul Glover,GRN,2,0,2
Westmoreland,4143 N HUNTINGDON TWP - 4-3,Governor,,Ken V Krawchuk,LN,3,0,3
Westmoreland,4143 N HUNTINGDON TWP - 4-3,U.S. House,14.0,Bibiana Boerio,DEM,149,7,142
Westmoreland,4143 N HUNTINGDON TWP - 4-3,U.S. House,14.0,Guy Reschenthaler,REP,214,9,205
Westmoreland,4143 N HUNTINGDON TWP - 4-3,State House,56.0,Doug Hunt,DEM,141,8,133
Westmoreland,4143 N HUNTINGDON TWP - 4-3,State House,56.0,George Dunbar,REP,222,8,214
Westmoreland,4144 N HUNTINGDON TWP - 4-4,Straight Party,,Democratic,DEM,20,2,18
Westmoreland,4144 N HUNTINGDON TWP - 4-4,Straight Party,,Republican,REP,55,0,55
Westmoreland,4144 N HUNTINGDON TWP - 4-4,Straight Party,,Green Party,GRN,0,0,0
Westmoreland,4144 N HUNTINGDON TWP - 4-4,Straight Party,,Libertarian,LN,0,0,0
Westmoreland,4144 N HUNTINGDON TWP - 4-4,U.S. Senate,,Bob Casey Jr,DEM,58,4,54
Westmoreland,4144 N HUNTINGDON TWP - 4-4,U.S. Senate,,Lou Barletta,REP,88,1,87
Westmoreland,4144 N HUNTINGDON TWP - 4-4,U.S. Senate,,Neal Gale,GRN,0,0,0
Westmoreland,4144 N HUNTINGDON TWP - 4-4,U.S. Senate,,Dale R Kerns Jr,LN,3,0,3
Westmoreland,4144 N HUNTINGDON TWP - 4-4,Governor,,Tom Wolf,DEM,56,4,52
Westmoreland,4144 N HUNTINGDON TWP - 4-4,Governor,,Scott R Wagner,REP,90,1,89
Westmoreland,4144 N HUNTINGDON TWP - 4-4,Governor,,Paul Glover,GRN,0,0,0
Westmoreland,4144 N HUNTINGDON TWP - 4-4,Governor,,Ken V Krawchuk,LN,1,0,1
Westmoreland,4144 N HUNTINGDON TWP - 4-4,U.S. House,14.0,Bibiana Boerio,DEM,53,4,49
Westmoreland,4144 N HUNTINGDON TWP - 4-4,U.S. House,14.0,Guy Reschenthaler,REP,96,1,95
Westmoreland,4144 N HUNTINGDON TWP - 4-4,State House,56.0,Doug Hunt,DEM,45,3,42
Westmoreland,4144 N HUNTINGDON TWP - 4-4,State House,56.0,George Dunbar,REP,104,2,102
Westmoreland,4151 N HUNTINGDON TWP - 5-1,Straight Party,,Democratic,DEM,45,1,44
Westmoreland,4151 N HUNTINGDON TWP - 5-1,Straight Party,,Republican,REP,119,3,116
Westmoreland,4151 N HUNTINGDON TWP - 5-1,Straight Party,,Green Party,GRN,0,0,0
Westmoreland,4151 N HUNTINGDON TWP - 5-1,Straight Party,,Libertarian,LN,0,0,0
Westmoreland,4151 N HUNTINGDON TWP - 5-1,U.S. Senate,,Bob Casey Jr,DEM,114,4,110
Westmoreland,4151 N HUNTINGDON TWP - 5-1,U.S. Senate,,Lou Barletta,REP,203,12,191
Westmoreland,4151 N HUNTINGDON TWP - 5-1,U.S. Senate,,Neal Gale,GRN,2,0,2
Westmoreland,4151 N HUNTINGDON TWP - 5-1,U.S. Senate,,Dale R Kerns Jr,LN,5,0,5
Westmoreland,4151 N HUNTINGDON TWP - 5-1,Governor,,Tom Wolf,DEM,135,6,129
Westmoreland,4151 N HUNTINGDON TWP - 5-1,Governor,,Scott R Wagner,REP,189,10,179
Westmoreland,4151 N HUNTINGDON TWP - 5-1,Governor,,Paul Glover,GRN,1,0,1
Westmoreland,4151 N HUNTINGDON TWP - 5-1,Governor,,Ken V Krawchuk,LN,4,0,4
Westmoreland,4151 N HUNTINGDON TWP - 5-1,U.S. House,14.0,Bibiana Boerio,DEM,109,4,105
Westmoreland,4151 N HUNTINGDON TWP - 5-1,U.S. House,14.0,Guy Reschenthaler,REP,218,12,206
Westmoreland,4151 N HUNTINGDON TWP - 5-1,State House,56.0,Doug Hunt,DEM,122,4,118
Westmoreland,4151 N HUNTINGDON TWP - 5-1,State House,56.0,George Dunbar,REP,206,12,194
Westmoreland,4152 N HUNTINGDON TWP - 5-2,Straight Party,,Democratic,DEM,204,9,195
Westmoreland,4152 N HUNTINGDON TWP - 5-2,Straight Party,,Republican,REP,313,13,300
Westmoreland,4152 N HUNTINGDON TWP - 5-2,Straight Party,,Green Party,GRN,0,0,0
Westmoreland,4152 N HUNTINGDON TWP - 5-2,Straight Party,,Libertarian,LN,1,0,1
Westmoreland,4152 N HUNTINGDON TWP - 5-2,U.S. Senate,,Bob Casey Jr,DEM,424,14,410
Westmoreland,4152 N HUNTINGDON TWP - 5-2,U.S. Senate,,Lou Barletta,REP,520,19,501
Westmoreland,4152 N HUNTINGDON TWP - 5-2,U.S. Senate,,Neal Gale,GRN,4,0,4
Westmoreland,4152 N HUNTINGDON TWP - 5-2,U.S. Senate,,Dale R Kerns Jr,LN,9,0,9
Westmoreland,4152 N HUNTINGDON TWP - 5-2,Governor,,Tom Wolf,DEM,456,13,443
Westmoreland,4152 N HUNTINGDON TWP - 5-2,Governor,,Scott R Wagner,REP,498,19,479
Westmoreland,4152 N HUNTINGDON TWP - 5-2,Governor,,Paul Glover,GRN,3,0,3
Westmoreland,4152 N HUNTINGDON TWP - 5-2,Governor,,Ken V Krawchuk,LN,13,1,12
Westmoreland,4152 N HUNTINGDON TWP - 5-2,U.S. House,14.0,Bibiana Boerio,DEM,379,14,365
Westmoreland,4152 N HUNTINGDON TWP - 5-2,U.S. House,14.0,Guy Reschenthaler,REP,588,19,569
Westmoreland,4152 N HUNTINGDON TWP - 5-2,State House,56.0,Doug Hunt,DEM,381,12,369
Westmoreland,4152 N HUNTINGDON TWP - 5-2,State House,56.0,George Dunbar,REP,591,21,570
Westmoreland,4153 N HUNTINGDON TWP - 5-3,Straight Party,,Democratic,DEM,149,16,133
Westmoreland,4153 N HUNTINGDON TWP - 5-3,Straight Party,,Republican,REP,177,10,166
Westmoreland,4153 N HUNTINGDON TWP - 5-3,Straight Party,,Green Party,GRN,1,0,1
Westmoreland,4153 N HUNTINGDON TWP - 5-3,Straight Party,,Libertarian,LN,0,0,0
Westmoreland,4153 N HUNTINGDON TWP - 5-3,U.S. Senate,,Bob Casey Jr,DEM,289,21,268
Westmoreland,4153 N HUNTINGDON TWP - 5-3,U.S. Senate,,Lou Barletta,REP,342,14,327
Westmoreland,4153 N HUNTINGDON TWP - 5-3,U.S. Senate,,Neal Gale,GRN,1,0,1
Westmoreland,4153 N HUNTINGDON TWP - 5-3,U.S. Senate,,Dale R Kerns Jr,LN,10,0,10
Westmoreland,4153 N HUNTINGDON TWP - 5-3,Governor,,Tom Wolf,DEM,324,22,302
Westmoreland,4153 N HUNTINGDON TWP - 5-3,Governor,,Scott R Wagner,REP,311,12,299
Westmoreland,4153 N HUNTINGDON TWP - 5-3,Governor,,Paul Glover,GRN,3,0,3
Westmoreland,4153 N HUNTINGDON TWP - 5-3,Governor,,Ken V Krawchuk,LN,9,1,8
Westmoreland,4153 N HUNTINGDON TWP - 5-3,U.S. House,14.0,Bibiana Boerio,DEM,264,18,246
Westmoreland,4153 N HUNTINGDON TWP - 5-3,U.S. House,14.0,Guy Reschenthaler,REP,381,15,365
Westmoreland,4153 N HUNTINGDON TWP - 5-3,State House,56.0,Doug Hunt,DEM,264,20,244
Westmoreland,4153 N HUNTINGDON TWP - 5-3,State House,56.0,George Dunbar,REP,384,15,369
Westmoreland,4161 N HUNTINGDON TWP - 6-1,Straight Party,,Democratic,DEM,65,1,64
Westmoreland,4161 N HUNTINGDON TWP - 6-1,Straight Party,,Republican,REP,99,2,97
Westmoreland,4161 N HUNTINGDON TWP - 6-1,Straight Party,,Green Party,GRN,0,0,0
Westmoreland,4161 N HUNTINGDON TWP - 6-1,Straight Party,,Libertarian,LN,0,0,0
Westmoreland,4161 N HUNTINGDON TWP - 6-1,U.S. Senate,,Bob Casey Jr,DEM,113,4,109
Westmoreland,4161 N HUNTINGDON TWP - 6-1,U.S. Senate,,Lou Barletta,REP,138,5,133
Westmoreland,4161 N HUNTINGDON TWP - 6-1,U.S. Senate,,Neal Gale,GRN,3,0,3
Westmoreland,4161 N HUNTINGDON TWP - 6-1,U.S. Senate,,Dale R Kerns Jr,LN,2,0,2
Westmoreland,4161 N HUNTINGDON TWP - 6-1,Governor,,Tom Wolf,DEM,115,4,111
Westmoreland,4161 N HUNTINGDON TWP - 6-1,Governor,,Scott R Wagner,REP,136,5,131
Westmoreland,4161 N HUNTINGDON TWP - 6-1,Governor,,Paul Glover,GRN,0,0,0
Westmoreland,4161 N HUNTINGDON TWP - 6-1,Governor,,Ken V Krawchuk,LN,5,0,5
Westmoreland,4161 N HUNTINGDON TWP - 6-1,U.S. House,14.0,Bibiana Boerio,DEM,106,3,103
Westmoreland,4161 N HUNTINGDON TWP - 6-1,U.S. House,14.0,Guy Reschenthaler,REP,147,6,141
Westmoreland,4161 N HUNTINGDON TWP - 6-1,State House,56.0,Doug Hunt,DEM,98,4,94
Westmoreland,4161 N HUNTINGDON TWP - 6-1,State House,56.0,George Dunbar,REP,156,5,151
Westmoreland,4162 N HUNTINGDON TWP - 6-2,Straight Party,,Democratic,DEM,83,3,80
Westmoreland,4162 N HUNTINGDON TWP - 6-2,Straight Party,,Republican,REP,129,3,126
Westmoreland,4162 N HUNTINGDON TWP - 6-2,Straight Party,,Green Party,GRN,0,0,0
Westmoreland,4162 N HUNTINGDON TWP - 6-2,Straight Party,,Libertarian,LN,2,0,2
Westmoreland,4162 N HUNTINGDON TWP - 6-2,U.S. Senate,,Bob Casey Jr,DEM,160,4,156
Westmoreland,4162 N HUNTINGDON TWP - 6-2,U.S. Senate,,Lou Barletta,REP,216,6,210
Westmoreland,4162 N HUNTINGDON TWP - 6-2,U.S. Senate,,Neal Gale,GRN,1,0,1
Westmoreland,4162 N HUNTINGDON TWP - 6-2,U.S. Senate,,Dale R Kerns Jr,LN,6,0,6
Westmoreland,4162 N HUNTINGDON TWP - 6-2,Governor,,Tom Wolf,DEM,175,5,170
Westmoreland,4162 N HUNTINGDON TWP - 6-2,Governor,,Scott R Wagner,REP,203,6,197
Westmoreland,4162 N HUNTINGDON TWP - 6-2,Governor,,Paul Glover,GRN,0,0,0
Westmoreland,4162 N HUNTINGDON TWP - 6-2,Governor,,Ken V Krawchuk,LN,8,0,8
Westmoreland,4162 N HUNTINGDON TWP - 6-2,U.S. House,14.0,Bibiana Boerio,DEM,154,4,150
