county,precinct,office,district,candidate,party,votes,absentee,election_day
Butler,0016 BUTLER TOWNSHIP 6S,Governor,,SCOTT R WAGNER,REP,568,22,543
Butler,0016 BUTLER TOWNSHIP 6S,Governor,,PAUL GLOVER,GRN,5,0,5
Butler,0016 BUTLER TOWNSHIP 6S,Governor,,KEN V KRAWCHUK,LIB,10,1,9
Butler,0016 BUTLER TOWNSHIP 6S,U.S. House,16.0,RON DINICOLA,DEM,370,22,347
Butler,0016 BUTLER TOWNSHIP 6S,U.S. House,16.0,MIKE KELLY,REP,644,27,615
Butler,0016 BUTLER TOWNSHIP 6S,U.S. House,16.0,EBERT G BILL BEEMAN,LIB,10,0,10
Butler,0016 BUTLER TOWNSHIP 6S,State House,11.0,BRIAN ELLIS,REP,721,28,690
Butler,0016 BUTLER TOWNSHIP 6S,State House,11.0,SAMUEL DOCTOR,IND,235,7,228
Butler,0017 CENTER TOWNSHIP 1,Straight Party,,DEMOCRATIC,DEM,215,15,200
Butler,0017 CENTER TOWNSHIP 1,Straight Party,,REPUBLICAN,REP,452,23,429
Butler,0017 CENTER TOWNSHIP 1,Straight Party,,GREEN,GRN,0,0,0
Butler,0017 CENTER TOWNSHIP 1,Straight Party,,INDEPENDENT,IND,0,0,0
Butler,0017 CENTER TOWNSHIP 1,Straight Party,,LIBERTARIAN,LIB,5,0,4
Butler,0017 CENTER TOWNSHIP 1,U.S. Senate,,"BOB CASEY, JR",DEM,517,30,486
Butler,0017 CENTER TOWNSHIP 1,U.S. Senate,,LOU BARLETTA,REP,762,32,730
Butler,0017 CENTER TOWNSHIP 1,U.S. Senate,,NEAL GALE,GRN,6,0,6
Butler,0017 CENTER TOWNSHIP 1,U.S. Senate,,"DALE R KERNS, JR",LIB,16,0,14
Butler,0017 CENTER TOWNSHIP 1,Governor,,TOM WOLF,DEM,561,34,526
Butler,0017 CENTER TOWNSHIP 1,Governor,,SCOTT R WAGNER,REP,724,28,695
Butler,0017 CENTER TOWNSHIP 1,Governor,,PAUL GLOVER,GRN,11,0,11
Butler,0017 CENTER TOWNSHIP 1,Governor,,KEN V KRAWCHUK,LIB,12,0,11
Butler,0017 CENTER TOWNSHIP 1,U.S. House,16.0,RON DINICOLA,DEM,481,31,448
Butler,0017 CENTER TOWNSHIP 1,U.S. House,16.0,MIKE KELLY,REP,806,31,775
Butler,0017 CENTER TOWNSHIP 1,U.S. House,16.0,EBERT G BILL BEEMAN,LIB,17,0,16
Butler,0017 CENTER TOWNSHIP 1,State House,8.0,LISA BOEVING-LEARNED,DEM,467,28,438
Butler,0017 CENTER TOWNSHIP 1,State House,8.0,TEDD NESBIT,REP,826,33,792
Butler,0018 CENTER TOWNSHIP 2,Straight Party,,DEMOCRATIC,DEM,239,14,225
Butler,0018 CENTER TOWNSHIP 2,Straight Party,,REPUBLICAN,REP,460,18,442
Butler,0018 CENTER TOWNSHIP 2,Straight Party,,GREEN,GRN,4,0,4
Butler,0018 CENTER TOWNSHIP 2,Straight Party,,INDEPENDENT,IND,0,0,0
Butler,0018 CENTER TOWNSHIP 2,Straight Party,,LIBERTARIAN,LIB,4,0,4
Butler,0018 CENTER TOWNSHIP 2,U.S. Senate,,"BOB CASEY, JR",DEM,511,25,486
Butler,0018 CENTER TOWNSHIP 2,U.S. Senate,,LOU BARLETTA,REP,811,28,783
Butler,0018 CENTER TOWNSHIP 2,U.S. Senate,,NEAL GALE,GRN,8,0,8
Butler,0018 CENTER TOWNSHIP 2,U.S. Senate,,"DALE R KERNS, JR",LIB,12,0,12
Butler,0018 CENTER TOWNSHIP 2,Governor,,TOM WOLF,DEM,551,26,525
Butler,0018 CENTER TOWNSHIP 2,Governor,,SCOTT R WAGNER,REP,775,26,749
Butler,0018 CENTER TOWNSHIP 2,Governor,,PAUL GLOVER,GRN,6,0,6
Butler,0018 CENTER TOWNSHIP 2,Governor,,KEN V KRAWCHUK,LIB,18,1,17
Butler,0018 CENTER TOWNSHIP 2,U.S. House,16.0,RON DINICOLA,DEM,466,26,440
Butler,0018 CENTER TOWNSHIP 2,U.S. House,16.0,MIKE KELLY,REP,862,29,833
Butler,0018 CENTER TOWNSHIP 2,U.S. House,16.0,EBERT G BILL BEEMAN,LIB,14,0,14
Butler,0018 CENTER TOWNSHIP 2,State House,8.0,LISA BOEVING-LEARNED,DEM,457,25,432
Butler,0018 CENTER TOWNSHIP 2,State House,8.0,TEDD NESBIT,REP,876,27,849
Butler,0019 CENTER TOWNSHIP 3,Straight Party,,DEMOCRATIC,DEM,166,8,158
Butler,0019 CENTER TOWNSHIP 3,Straight Party,,REPUBLICAN,REP,456,16,439
Butler,0019 CENTER TOWNSHIP 3,Straight Party,,GREEN,GRN,1,0,1
Butler,0019 CENTER TOWNSHIP 3,Straight Party,,INDEPENDENT,IND,0,0,0
Butler,0019 CENTER TOWNSHIP 3,Straight Party,,LIBERTARIAN,LIB,3,0,3
Butler,0019 CENTER TOWNSHIP 3,U.S. Senate,,"BOB CASEY, JR",DEM,433,17,416
Butler,0019 CENTER TOWNSHIP 3,U.S. Senate,,LOU BARLETTA,REP,710,22,687
Butler,0019 CENTER TOWNSHIP 3,U.S. Senate,,NEAL GALE,GRN,3,0,3
Butler,0019 CENTER TOWNSHIP 3,U.S. Senate,,"DALE R KERNS, JR",LIB,22,1,21
Butler,0019 CENTER TOWNSHIP 3,Governor,,TOM WOLF,DEM,448,18,430
Butler,0019 CENTER TOWNSHIP 3,Governor,,SCOTT R WAGNER,REP,704,22,681
Butler,0019 CENTER TOWNSHIP 3,Governor,,PAUL GLOVER,GRN,4,0,4
Butler,0019 CENTER TOWNSHIP 3,Governor,,KEN V KRAWCHUK,LIB,22,0,22
Butler,0019 CENTER TOWNSHIP 3,U.S. House,16.0,RON DINICOLA,DEM,388,14,374
Butler,0019 CENTER TOWNSHIP 3,U.S. House,16.0,MIKE KELLY,REP,769,26,742
Butler,0019 CENTER TOWNSHIP 3,U.S. House,16.0,EBERT G BILL BEEMAN,LIB,16,0,16
Butler,0019 CENTER TOWNSHIP 3,State House,8.0,LISA BOEVING-LEARNED,DEM,379,12,367
Butler,0019 CENTER TOWNSHIP 3,State House,8.0,TEDD NESBIT,REP,793,27,765
Butler,0020 CHERRY TOWNSHIP,Straight Party,,DEMOCRATIC,DEM,83,4,79
Butler,0020 CHERRY TOWNSHIP,Straight Party,,REPUBLICAN,REP,174,4,170
Butler,0020 CHERRY TOWNSHIP,Straight Party,,GREEN,GRN,1,0,1
Butler,0020 CHERRY TOWNSHIP,Straight Party,,INDEPENDENT,IND,0,0,0
Butler,0020 CHERRY TOWNSHIP,Straight Party,,LIBERTARIAN,LIB,1,0,1
Butler,0020 CHERRY TOWNSHIP,U.S. Senate,,"BOB CASEY, JR",DEM,139,5,134
Butler,0020 CHERRY TOWNSHIP,U.S. Senate,,LOU BARLETTA,REP,292,7,285
Butler,0020 CHERRY TOWNSHIP,U.S. Senate,,NEAL GALE,GRN,6,0,6
Butler,0020 CHERRY TOWNSHIP,U.S. Senate,,"DALE R KERNS, JR",LIB,7,0,7
Butler,0020 CHERRY TOWNSHIP,Governor,,TOM WOLF,DEM,144,5,139
Butler,0020 CHERRY TOWNSHIP,Governor,,SCOTT R WAGNER,REP,292,7,285
Butler,0020 CHERRY TOWNSHIP,Governor,,PAUL GLOVER,GRN,5,0,5
Butler,0020 CHERRY TOWNSHIP,Governor,,KEN V KRAWCHUK,LIB,6,0,6
Butler,0020 CHERRY TOWNSHIP,U.S. House,16.0,RON DINICOLA,DEM,137,5,132
Butler,0020 CHERRY TOWNSHIP,U.S. House,16.0,MIKE KELLY,REP,297,7,290
Butler,0020 CHERRY TOWNSHIP,U.S. House,16.0,EBERT G BILL BEEMAN,LIB,13,0,13
Butler,0020 CHERRY TOWNSHIP,State House,8.0,LISA BOEVING-LEARNED,DEM,140,5,135
Butler,0020 CHERRY TOWNSHIP,State House,8.0,TEDD NESBIT,REP,305,7,298
Butler,0021 CLAY TOWNSHIP,Straight Party,,DEMOCRATIC,DEM,139,2,137
Butler,0021 CLAY TOWNSHIP,Straight Party,,REPUBLICAN,REP,407,12,393
Butler,0021 CLAY TOWNSHIP,Straight Party,,GREEN,GRN,0,0,0
Butler,0021 CLAY TOWNSHIP,Straight Party,,INDEPENDENT,IND,0,0,0
Butler,0021 CLAY TOWNSHIP,Straight Party,,LIBERTARIAN,LIB,3,0,3
Butler,0021 CLAY TOWNSHIP,U.S. Senate,,"BOB CASEY, JR",DEM,309,4,305
Butler,0021 CLAY TOWNSHIP,U.S. Senate,,LOU BARLETTA,REP,616,22,592
Butler,0021 CLAY TOWNSHIP,U.S. Senate,,NEAL GALE,GRN,6,0,4
Butler,0021 CLAY TOWNSHIP,U.S. Senate,,"DALE R KERNS, JR",LIB,8,0,8
Butler,0021 CLAY TOWNSHIP,Governor,,TOM WOLF,DEM,319,6,311
Butler,0021 CLAY TOWNSHIP,Governor,,SCOTT R WAGNER,REP,600,18,580
Butler,0021 CLAY TOWNSHIP,Governor,,PAUL GLOVER,GRN,4,1,3
Butler,0021 CLAY TOWNSHIP,Governor,,KEN V KRAWCHUK,LIB,16,1,15
Butler,0021 CLAY TOWNSHIP,U.S. House,16.0,RON DINICOLA,DEM,279,5,272
Butler,0021 CLAY TOWNSHIP,U.S. House,16.0,MIKE KELLY,REP,648,19,627
Butler,0021 CLAY TOWNSHIP,U.S. House,16.0,EBERT G BILL BEEMAN,LIB,13,1,12
Butler,0021 CLAY TOWNSHIP,State House,8.0,LISA BOEVING-LEARNED,DEM,267,2,263
Butler,0021 CLAY TOWNSHIP,State House,8.0,TEDD NESBIT,REP,666,22,642
Butler,0022 CLEARFIELD TOWNSHIP,Straight Party,,DEMOCRATIC,DEM,115,1,114
Butler,0022 CLEARFIELD TOWNSHIP,Straight Party,,REPUBLICAN,REP,348,11,337
Butler,0022 CLEARFIELD TOWNSHIP,Straight Party,,GREEN,GRN,2,0,2
Butler,0022 CLEARFIELD TOWNSHIP,Straight Party,,INDEPENDENT,IND,8,0,8
Butler,0022 CLEARFIELD TOWNSHIP,Straight Party,,LIBERTARIAN,LIB,1,0,1
Butler,0022 CLEARFIELD TOWNSHIP,U.S. Senate,,"BOB CASEY, JR",DEM,270,5,265
Butler,0022 CLEARFIELD TOWNSHIP,U.S. Senate,,LOU BARLETTA,REP,558,12,546
Butler,0022 CLEARFIELD TOWNSHIP,U.S. Senate,,NEAL GALE,GRN,5,1,4
Butler,0022 CLEARFIELD TOWNSHIP,U.S. Senate,,"DALE R KERNS, JR",LIB,9,0,9
Butler,0022 CLEARFIELD TOWNSHIP,Governor,,TOM WOLF,DEM,273,6,267
Butler,0022 CLEARFIELD TOWNSHIP,Governor,,SCOTT R WAGNER,REP,552,12,540
Butler,0022 CLEARFIELD TOWNSHIP,Governor,,PAUL GLOVER,GRN,13,0,13
Butler,0022 CLEARFIELD TOWNSHIP,Governor,,KEN V KRAWCHUK,LIB,8,0,8
Butler,0022 CLEARFIELD TOWNSHIP,U.S. House,15.0,SUSAN BOSER,DEM,245,6,239
Butler,0022 CLEARFIELD TOWNSHIP,U.S. House,15.0,GLENN GT THOMPSON,REP,595,12,583
Butler,0022 CLEARFIELD TOWNSHIP,State House,11.0,BRIAN ELLIS,REP,614,13,601
Butler,0022 CLEARFIELD TOWNSHIP,State House,11.0,SAMUEL DOCTOR,IND,145,3,142
Butler,0023 CLINTON TOWNSHIP,Straight Party,,DEMOCRATIC,DEM,148,9,139
Butler,0023 CLINTON TOWNSHIP,Straight Party,,REPUBLICAN,REP,484,11,473
Butler,0023 CLINTON TOWNSHIP,Straight Party,,GREEN,GRN,5,0,5
Butler,0023 CLINTON TOWNSHIP,Straight Party,,INDEPENDENT,IND,0,0,0
Butler,0023 CLINTON TOWNSHIP,Straight Party,,LIBERTARIAN,LIB,1,0,1
Butler,0023 CLINTON TOWNSHIP,U.S. Senate,,"BOB CASEY, JR",DEM,433,27,406
Butler,0023 CLINTON TOWNSHIP,U.S. Senate,,LOU BARLETTA,REP,815,16,799
Butler,0023 CLINTON TOWNSHIP,U.S. Senate,,NEAL GALE,GRN,11,0,11
Butler,0023 CLINTON TOWNSHIP,U.S. Senate,,"DALE R KERNS, JR",LIB,10,0,10
Butler,0023 CLINTON TOWNSHIP,Governor,,TOM WOLF,DEM,469,27,442
Butler,0023 CLINTON TOWNSHIP,Governor,,SCOTT R WAGNER,REP,785,16,769
Butler,0023 CLINTON TOWNSHIP,Governor,,PAUL GLOVER,GRN,11,0,11
Butler,0023 CLINTON TOWNSHIP,Governor,,KEN V KRAWCHUK,LIB,11,0,11
Butler,0023 CLINTON TOWNSHIP,U.S. House,16.0,RON DINICOLA,DEM,381,23,358
Butler,0023 CLINTON TOWNSHIP,U.S. House,16.0,MIKE KELLY,REP,873,20,853
Butler,0023 CLINTON TOWNSHIP,U.S. House,16.0,EBERT G BILL BEEMAN,LIB,15,0,15
Butler,0023 CLINTON TOWNSHIP,State House,12.0,"DANIEL B SMITH, JR",DEM,397,22,375
Butler,0023 CLINTON TOWNSHIP,State House,12.0,DARYL METCALFE,REP,862,18,844
Butler,0024 CONCORD TOWNSHIP,Straight Party,,DEMOCRATIC,DEM,54,1,53
Butler,0024 CONCORD TOWNSHIP,Straight Party,,REPUBLICAN,REP,231,9,220
Butler,0024 CONCORD TOWNSHIP,Straight Party,,GREEN,GRN,2,0,2
Butler,0024 CONCORD TOWNSHIP,Straight Party,,INDEPENDENT,IND,0,0,0
Butler,0024 CONCORD TOWNSHIP,Straight Party,,LIBERTARIAN,LIB,3,0,3
Butler,0024 CONCORD TOWNSHIP,U.S. Senate,,"BOB CASEY, JR",DEM,161,6,155
Butler,0024 CONCORD TOWNSHIP,U.S. Senate,,LOU BARLETTA,REP,361,10,349
Butler,0024 CONCORD TOWNSHIP,U.S. Senate,,NEAL GALE,GRN,6,0,6
Butler,0024 CONCORD TOWNSHIP,U.S. Senate,,"DALE R KERNS, JR",LIB,9,0,9
Butler,0024 CONCORD TOWNSHIP,Governor,,TOM WOLF,DEM,158,4,154
Butler,0024 CONCORD TOWNSHIP,Governor,,SCOTT R WAGNER,REP,363,10,351
Butler,0024 CONCORD TOWNSHIP,Governor,,PAUL GLOVER,GRN,8,1,7
Butler,0024 CONCORD TOWNSHIP,Governor,,KEN V KRAWCHUK,LIB,8,0,8
Butler,0024 CONCORD TOWNSHIP,U.S. House,15.0,SUSAN BOSER,DEM,133,5,128
Butler,0024 CONCORD TOWNSHIP,U.S. House,15.0,GLENN GT THOMPSON,REP,400,11,387
Butler,0024 CONCORD TOWNSHIP,State House,64.0,JOHN KLUCK,DEM,131,5,126
Butler,0024 CONCORD TOWNSHIP,State House,64.0,R. LEE JAMES,REP,402,11,389
Butler,0025 CONNOQUENESSING TOWNSHIP,Straight Party,,DEMOCRATIC,DEM,220,11,209
Butler,0025 CONNOQUENESSING TOWNSHIP,Straight Party,,REPUBLICAN,REP,785,30,755
Butler,0025 CONNOQUENESSING TOWNSHIP,Straight Party,,GREEN,GRN,0,0,0
Butler,0025 CONNOQUENESSING TOWNSHIP,Straight Party,,INDEPENDENT,IND,9,0,9
Butler,0025 CONNOQUENESSING TOWNSHIP,Straight Party,,LIBERTARIAN,LIB,5,1,4
Butler,0025 CONNOQUENESSING TOWNSHIP,U.S. Senate,,"BOB CASEY, JR",DEM,652,31,621
Butler,0025 CONNOQUENESSING TOWNSHIP,U.S. Senate,,LOU BARLETTA,REP,"1,296",59,"1,237"
Butler,0025 CONNOQUENESSING TOWNSHIP,U.S. Senate,,NEAL GALE,GRN,9,0,9
Butler,0025 CONNOQUENESSING TOWNSHIP,U.S. Senate,,"DALE R KERNS, JR",LIB,30,0,30
Butler,0025 CONNOQUENESSING TOWNSHIP,Governor,,TOM WOLF,DEM,699,32,667
Butler,0025 CONNOQUENESSING TOWNSHIP,Governor,,SCOTT R WAGNER,REP,"1,262",53,"1,209"
Butler,0025 CONNOQUENESSING TOWNSHIP,Governor,,PAUL GLOVER,GRN,10,1,9
Butler,0025 CONNOQUENESSING TOWNSHIP,Governor,,KEN V KRAWCHUK,LIB,29,0,29
Butler,0025 CONNOQUENESSING TOWNSHIP,U.S. House,16.0,RON DINICOLA,DEM,540,22,518
Butler,0025 CONNOQUENESSING TOWNSHIP,U.S. House,16.0,MIKE KELLY,REP,"1,437",68,"1,369"
Butler,0025 CONNOQUENESSING TOWNSHIP,U.S. House,16.0,EBERT G BILL BEEMAN,LIB,28,0,28
Butler,0025 CONNOQUENESSING TOWNSHIP,State House,11.0,BRIAN ELLIS,REP,"1,547",69,"1,478"
Butler,0025 CONNOQUENESSING TOWNSHIP,State House,11.0,SAMUEL DOCTOR,IND,325,5,320
Butler,0026 CRANBERRY TOWNSHIP EAST 1,Straight Party,,DEMOCRATIC,DEM,323,19,303
Butler,0026 CRANBERRY TOWNSHIP EAST 1,Straight Party,,REPUBLICAN,REP,577,29,546
Butler,0026 CRANBERRY TOWNSHIP EAST 1,Straight Party,,GREEN,GRN,1,1,0
Butler,0026 CRANBERRY TOWNSHIP EAST 1,Straight Party,,INDEPENDENT,IND,0,0,0
Butler,0026 CRANBERRY TOWNSHIP EAST 1,Straight Party,,LIBERTARIAN,LIB,0,0,0
Butler,0026 CRANBERRY TOWNSHIP EAST 1,U.S. Senate,,"BOB CASEY, JR",DEM,694,42,651
Butler,0026 CRANBERRY TOWNSHIP EAST 1,U.S. Senate,,LOU BARLETTA,REP,"1,013",42,965
Butler,0026 CRANBERRY TOWNSHIP EAST 1,U.S. Senate,,NEAL GALE,GRN,6,1,5
Butler,0026 CRANBERRY TOWNSHIP EAST 1,U.S. Senate,,"DALE R KERNS, JR",LIB,14,0,14
Butler,0026 CRANBERRY TOWNSHIP EAST 1,Governor,,TOM WOLF,DEM,747,42,703
Butler,0026 CRANBERRY TOWNSHIP EAST 1,Governor,,SCOTT R WAGNER,REP,946,40,901
Butler,0026 CRANBERRY TOWNSHIP EAST 1,Governor,,PAUL GLOVER,GRN,8,2,6
Butler,0026 CRANBERRY TOWNSHIP EAST 1,Governor,,KEN V KRAWCHUK,LIB,21,2,19
Butler,0026 CRANBERRY TOWNSHIP EAST 1,U.S. House,16.0,RON DINICOLA,DEM,628,40,587
Butler,0026 CRANBERRY TOWNSHIP EAST 1,U.S. House,16.0,MIKE KELLY,REP,"1,081",46,"1,029"
Butler,0026 CRANBERRY TOWNSHIP EAST 1,U.S. House,16.0,EBERT G BILL BEEMAN,LIB,14,0,14
Butler,0026 CRANBERRY TOWNSHIP EAST 1,State House,12.0,"DANIEL B SMITH, JR",DEM,738,43,694
Butler,0026 CRANBERRY TOWNSHIP EAST 1,State House,12.0,DARYL METCALFE,REP,978,42,931
Butler,0027 CRANBERRY TOWNSHIP EAST 2,Straight Party,,DEMOCRATIC,DEM,241,16,224
Butler,0027 CRANBERRY TOWNSHIP EAST 2,Straight Party,,REPUBLICAN,REP,533,31,496
Butler,0027 CRANBERRY TOWNSHIP EAST 2,Straight Party,,GREEN,GRN,3,0,3
Butler,0027 CRANBERRY TOWNSHIP EAST 2,Straight Party,,INDEPENDENT,IND,0,0,0
Butler,0027 CRANBERRY TOWNSHIP EAST 2,Straight Party,,LIBERTARIAN,LIB,1,0,1
Butler,0027 CRANBERRY TOWNSHIP EAST 2,U.S. Senate,,"BOB CASEY, JR",DEM,529,38,488
Butler,0027 CRANBERRY TOWNSHIP EAST 2,U.S. Senate,,LOU BARLETTA,REP,899,47,845
Butler,0027 CRANBERRY TOWNSHIP EAST 2,U.S. Senate,,NEAL GALE,GRN,6,0,6
Butler,0027 CRANBERRY TOWNSHIP EAST 2,U.S. Senate,,"DALE R KERNS, JR",LIB,18,2,16
Butler,0027 CRANBERRY TOWNSHIP EAST 2,Governor,,TOM WOLF,DEM,580,44,533
Butler,0027 CRANBERRY TOWNSHIP EAST 2,Governor,,SCOTT R WAGNER,REP,853,42,804
Butler,0027 CRANBERRY TOWNSHIP EAST 2,Governor,,PAUL GLOVER,GRN,5,0,5
Butler,0027 CRANBERRY TOWNSHIP EAST 2,Governor,,KEN V KRAWCHUK,LIB,14,0,14
Butler,0027 CRANBERRY TOWNSHIP EAST 2,U.S. House,16.0,RON DINICOLA,DEM,387,33,353
Butler,0027 CRANBERRY TOWNSHIP EAST 2,U.S. House,16.0,MIKE KELLY,REP,787,42,736
Butler,0027 CRANBERRY TOWNSHIP EAST 2,U.S. House,16.0,EBERT G BILL BEEMAN,LIB,9,0,9
Butler,0027 CRANBERRY TOWNSHIP EAST 2,U.S. House,17.0,CONOR LAMB,DEM,109,3,106
Butler,0027 CRANBERRY TOWNSHIP EAST 2,U.S. House,17.0,KEITH ROTHFUS,REP,162,9,153
Butler,0027 CRANBERRY TOWNSHIP EAST 2,State House,12.0,"DANIEL B SMITH, JR",DEM,549,37,509
Butler,0027 CRANBERRY TOWNSHIP EAST 2,State House,12.0,DARYL METCALFE,REP,902,50,846
Butler,0028 CRANBERRY TOWNSHIP EAST 3,Straight Party,,DEMOCRATIC,DEM,322,13,309
Butler,0028 CRANBERRY TOWNSHIP EAST 3,Straight Party,,REPUBLICAN,REP,443,15,428
Butler,0028 CRANBERRY TOWNSHIP EAST 3,Straight Party,,GREEN,GRN,2,0,2
Butler,0028 CRANBERRY TOWNSHIP EAST 3,Straight Party,,INDEPENDENT,IND,0,0,0
Butler,0028 CRANBERRY TOWNSHIP EAST 3,Straight Party,,LIBERTARIAN,LIB,6,1,5
Butler,0028 CRANBERRY TOWNSHIP EAST 3,U.S. Senate,,"BOB CASEY, JR",DEM,694,25,669
Butler,0028 CRANBERRY TOWNSHIP EAST 3,U.S. Senate,,LOU BARLETTA,REP,779,29,749
Butler,0028 CRANBERRY TOWNSHIP EAST 3,U.S. Senate,,NEAL GALE,GRN,8,0,8
Butler,0028 CRANBERRY TOWNSHIP EAST 3,U.S. Senate,,"DALE R KERNS, JR",LIB,21,4,17
Butler,0028 CRANBERRY TOWNSHIP EAST 3,Governor,,TOM WOLF,DEM,727,26,701
Butler,0028 CRANBERRY TOWNSHIP EAST 3,Governor,,SCOTT R WAGNER,REP,744,27,716
Butler,0028 CRANBERRY TOWNSHIP EAST 3,Governor,,PAUL GLOVER,GRN,10,1,9
Butler,0028 CRANBERRY TOWNSHIP EAST 3,Governor,,KEN V KRAWCHUK,LIB,22,3,19
Butler,0028 CRANBERRY TOWNSHIP EAST 3,U.S. House,16.0,RON DINICOLA,DEM,42,3,39
Butler,0028 CRANBERRY TOWNSHIP EAST 3,U.S. House,16.0,MIKE KELLY,REP,70,2,68
Butler,0028 CRANBERRY TOWNSHIP EAST 3,U.S. House,16.0,EBERT G BILL BEEMAN,LIB,1,0,1
Butler,0028 CRANBERRY TOWNSHIP EAST 3,U.S. House,17.0,CONOR LAMB,DEM,650,25,625
Butler,0028 CRANBERRY TOWNSHIP EAST 3,U.S. House,17.0,KEITH ROTHFUS,REP,742,27,715
Butler,0028 CRANBERRY TOWNSHIP EAST 3,State House,12.0,"DANIEL B SMITH, JR",DEM,725,27,697
Butler,0028 CRANBERRY TOWNSHIP EAST 3,State House,12.0,DARYL METCALFE,REP,767,29,738
Butler,0029 CRANBERRY TOWNSHIP WEST 1,Straight Party,,DEMOCRATIC,DEM,347,20,326
Butler,0029 CRANBERRY TOWNSHIP WEST 1,Straight Party,,REPUBLICAN,REP,592,25,566
Butler,0029 CRANBERRY TOWNSHIP WEST 1,Straight Party,,GREEN,GRN,1,0,1
Butler,0029 CRANBERRY TOWNSHIP WEST 1,Straight Party,,INDEPENDENT,IND,0,0,0
Butler,0029 CRANBERRY TOWNSHIP WEST 1,Straight Party,,LIBERTARIAN,LIB,5,0,5
Butler,0029 CRANBERRY TOWNSHIP WEST 1,U.S. Senate,,"BOB CASEY, JR",DEM,715,39,675
Butler,0029 CRANBERRY TOWNSHIP WEST 1,U.S. Senate,,LOU BARLETTA,REP,"1,007",42,963
Butler,0029 CRANBERRY TOWNSHIP WEST 1,U.S. Senate,,NEAL GALE,GRN,3,0,3
Butler,0029 CRANBERRY TOWNSHIP WEST 1,U.S. Senate,,"DALE R KERNS, JR",LIB,20,0,20
Butler,0029 CRANBERRY TOWNSHIP WEST 1,Governor,,TOM WOLF,DEM,771,39,731
Butler,0029 CRANBERRY TOWNSHIP WEST 1,Governor,,SCOTT R WAGNER,REP,947,42,903
Butler,0029 CRANBERRY TOWNSHIP WEST 1,Governor,,PAUL GLOVER,GRN,8,0,8
Butler,0029 CRANBERRY TOWNSHIP WEST 1,Governor,,KEN V KRAWCHUK,LIB,18,0,18
Butler,0029 CRANBERRY TOWNSHIP WEST 1,U.S. House,16.0,RON DINICOLA,DEM,640,36,603
Butler,0029 CRANBERRY TOWNSHIP WEST 1,U.S. House,16.0,MIKE KELLY,REP,"1,071",45,"1,024"
Butler,0029 CRANBERRY TOWNSHIP WEST 1,U.S. House,16.0,EBERT G BILL BEEMAN,LIB,19,0,19
Butler,0029 CRANBERRY TOWNSHIP WEST 1,U.S. House,17.0,CONOR LAMB,DEM,6,0,6
Butler,0029 CRANBERRY TOWNSHIP WEST 1,U.S. House,17.0,KEITH ROTHFUS,REP,7,0,7
Butler,0029 CRANBERRY TOWNSHIP WEST 1,State House,12.0,"DANIEL B SMITH, JR",DEM,734,38,695
Butler,0029 CRANBERRY TOWNSHIP WEST 1,State House,12.0,DARYL METCALFE,REP,992,42,948
Butler,0030 CRANBERRY TOWNSHIP WEST 2,Straight Party,,DEMOCRATIC,DEM,347,35,312
Butler,0030 CRANBERRY TOWNSHIP WEST 2,Straight Party,,REPUBLICAN,REP,378,33,345
Butler,0030 CRANBERRY TOWNSHIP WEST 2,Straight Party,,GREEN,GRN,2,0,2
Butler,0030 CRANBERRY TOWNSHIP WEST 2,Straight Party,,INDEPENDENT,IND,0,0,0
Butler,0030 CRANBERRY TOWNSHIP WEST 2,Straight Party,,LIBERTARIAN,LIB,2,1,1
Butler,0030 CRANBERRY TOWNSHIP WEST 2,U.S. Senate,,"BOB CASEY, JR",DEM,700,56,644
Butler,0030 CRANBERRY TOWNSHIP WEST 2,U.S. Senate,,LOU BARLETTA,REP,635,49,586
Butler,0030 CRANBERRY TOWNSHIP WEST 2,U.S. Senate,,NEAL GALE,GRN,4,0,4
Butler,0030 CRANBERRY TOWNSHIP WEST 2,U.S. Senate,,"DALE R KERNS, JR",LIB,15,0,15
Butler,0030 CRANBERRY TOWNSHIP WEST 2,Governor,,TOM WOLF,DEM,718,60,658
Butler,0030 CRANBERRY TOWNSHIP WEST 2,Governor,,SCOTT R WAGNER,REP,607,43,564
Butler,0030 CRANBERRY TOWNSHIP WEST 2,Governor,,PAUL GLOVER,GRN,6,0,6
Butler,0030 CRANBERRY TOWNSHIP WEST 2,Governor,,KEN V KRAWCHUK,LIB,23,0,23
Butler,0030 CRANBERRY TOWNSHIP WEST 2,U.S. House,16.0,RON DINICOLA,DEM,350,21,329
Butler,0030 CRANBERRY TOWNSHIP WEST 2,U.S. House,16.0,MIKE KELLY,REP,336,19,317
Butler,0030 CRANBERRY TOWNSHIP WEST 2,U.S. House,16.0,EBERT G BILL BEEMAN,LIB,13,0,13
Butler,0030 CRANBERRY TOWNSHIP WEST 2,U.S. House,17.0,CONOR LAMB,DEM,300,36,264
Butler,0030 CRANBERRY TOWNSHIP WEST 2,U.S. House,17.0,KEITH ROTHFUS,REP,355,29,326
Butler,0030 CRANBERRY TOWNSHIP WEST 2,State House,12.0,"DANIEL B SMITH, JR",DEM,695,56,639
Butler,0030 CRANBERRY TOWNSHIP WEST 2,State House,12.0,DARYL METCALFE,REP,643,48,595
Butler,0031 CRANBERRY TOWNSHIP WEST 3,Straight Party,,DEMOCRATIC,DEM,443,19,424
Butler,0031 CRANBERRY TOWNSHIP WEST 3,Straight Party,,REPUBLICAN,REP,648,43,605
